return_pct,final_value,cash,profit,halted,trades,sweep,steps,reset,order_pct,counter_m,atr_mult
13.609054772429591,113609.05477242959,107244.29277608835,1015658.979641688,False,182,0.04,12,,0.15,4.0,3.0
13.609054772429591,113609.05477242959,107244.29277608835,1015658.979641688,False,182,0.04,12,,0.15,4.0,0.0
13.609054772429591,113609.05477242959,107244.29277608835,1015658.979641688,False,182,0.04,12,,0.15,4.0,2.0
13.178141822734382,113178.14182273438,108048.71268581008,798586.8439152989,False,144,0.04,12,,0.15,5.0,0.0
13.178141822734382,113178.14182273438,108048.71268581008,798586.8439152989,False,144,0.04,12,,0.15,5.0,2.0
13.178141822734382,113178.14182273438,108048.71268581008,798586.8439152989,False,144,0.04,12,,0.15,5.0,3.0
12.180685705620489,112180.68570562049,107634.33535704116,1212028.8158390648,False,220,0.04,12,,0.15,3.0,3.0
12.180685705620489,112180.68570562049,107634.33535704116,1212028.8158390648,False,220,0.04,12,,0.15,3.0,2.0
12.180685705620489,112180.68570562049,107634.33535704116,1212028.8158390648,False,220,0.04,12,,0.15,3.0,0.0
11.507737035835873,111507.73703583587,5.740421763072561e-09,765757.4810049365,False,1274,0.15,12,720.0,0.15,3.0,3.0
11.507737035835873,111507.73703583587,5.740421763072561e-09,765757.4810049365,False,1274,0.15,12,720.0,0.15,3.0,2.0
11.399562004028164,111399.56200402816,2.9165405614476783e-08,216758.1711302917,False,1257,0.2,8,180.0,0.1,3.0,3.0
11.399562004028164,111399.56200402816,2.9165405614476783e-08,216758.1711302917,False,1257,0.2,8,180.0,0.1,3.0,2.0
11.390371914840172,111390.37191484017,0.049090108157943464,454064.1864232449,False,1258,0.2,8,180.0,0.08,3.0,2.0
11.390371914840172,111390.37191484017,0.049090108157943464,454064.1864232449,False,1258,0.2,8,180.0,0.08,3.0,3.0
11.388910368115612,111388.91036811561,7.221399754454378e-20,179543.11485553946,False,2062,0.2,12,180.0,0.08,4.0,3.0
11.388910368115612,111388.91036811561,7.221399754454378e-20,179543.11485553946,False,2062,0.2,12,180.0,0.08,4.0,2.0
11.37365197972201,111373.65197972201,4.2559386027185105e-09,207984.51095012864,False,1001,0.2,8,180.0,0.1,5.0,2.0
11.37365197972201,111373.65197972201,4.2559386027185105e-09,207984.51095012864,False,1001,0.2,8,180.0,0.1,5.0,3.0
11.34615675317953,111346.15675317953,0.04814150703411843,451512.2214682084,False,1260,0.15,8,180.0,0.08,3.0,2.0
11.34615675317953,111346.15675317953,0.04814150703411843,451512.2214682084,False,1260,0.15,8,180.0,0.08,3.0,3.0
11.335099363622808,111335.09936362281,2.828160544434691e-08,217462.46897482872,False,1259,0.15,8,180.0,0.1,3.0,3.0
