return_pct,final_value,cash,profit,halted,trades,sweep,steps,reset,order_pct,counter_m,atr_mult
2.137404473752598,102137.4044737526,61000.0,20000.0,False,8,0.2,8,,0.1,5.0,3.0
2.137404473752598,102137.4044737526,61000.0,20000.0,False,8,0.2,8,,0.1,5.0,2.0
2.137404473752598,102137.4044737526,61000.0,20000.0,False,8,0.1,4,,0.1,5.0,3.0
2.137404473752598,102137.4044737526,61000.0,20000.0,False,8,0.1,4,,0.1,5.0,2.0
2.137404473752598,102137.4044737526,61000.0,20000.0,False,8,0.1,4,,0.1,5.0,0.0
2.137404473752598,102137.4044737526,61000.0,20000.0,False,8,0.2,8,,0.1,5.0,0.0
2.049829618877411,102049.82961887741,55146.666666666686,33333.33333333333,False,14,0.2,12,,0.08,5.0,0.0
2.049829618877411,102049.82961887741,55146.666666666686,33333.33333333333,False,14,0.2,12,,0.08,5.0,2.0
2.049829618877411,102049.82961887741,55146.666666666686,33333.33333333333,False,14,0.2,12,,0.08,5.0,3.0
2.0238257738365353,102023.82577383654,54550.0,24750.0,False,12,0.15,8,,0.08,5.0,2.0
2.0238257738365353,102023.82577383654,54550.0,24750.0,False,12,0.15,8,,0.08,5.0,3.0
2.0238257738365353,102023.82577383654,54550.0,24750.0,False,12,0.15,8,,0.08,5.0,0.0
1.9429616860874668,101942.96168608747,48600.0,73000.0,False,20,0.15,12,,0.1,4.0,2.0
1.9429616860874668,101942.96168608747,48600.0,73000.0,False,20,0.15,12,,0.1,4.0,3.0
1.9429616860874668,101942.96168608747,48600.0,73000.0,False,20,0.15,12,,0.1,4.0,0.0
1.8805308159469278,101880.53081594693,55000.0,15000.000000000002,False,5,0.15,4,,0.15,3.0,0.0
1.8805308159469278,101880.53081594693,55000.0,15000.000000000002,False,5,0.15,4,,0.15,3.0,2.0
1.8805308159469278,101880.53081594693,55000.0,15000.000000000002,False,5,0.15,4,,0.15,3.0,3.0
1.8583817714879258,101858.38177148793,64968.75,52250.0,False,14,0.15,8,,0.1,3.0,2.0
1.8583817714879258,101858.38177148793,64968.75,52250.0,False,14,0.15,8,,0.1,3.0,3.0
1.8583817714879258,101858.38177148793,64968.75,52250.0,False,14,0.15,8,,0.1,3.0,0.0
1.8565130450767755,101856.51304507678,85000.0,15000.0,False,3,0.2,4,,0.15,5.0,3.0
1.8565130450767755,101856.51304507678,85000.0,15000.0,False,3,0.2,4,,0.15,5.0,0.0
1.8565130450767755,101856.51304507678,85000.0,15000.0,False,3,0.2,4,,0.15,5.0,2.0
1.8565130450767755,101856.51304507678,85000.0,15000.0,False,3,0.2,4,,0.15,4.0,3.0
1.8565130450767755,101856.51304507678,85000.0,15000.0,False,3,0.2,4,,0.15,4.0,2.0
1.8565130450767755,101856.51304507678,85000.0,15000.0,False,3,0.2,4,,0.15,4.0,0.0
1.8495155372905718,101849.51553729057,63528.0,33800.0,False,13,0.15,8,,0.08,4.0,2.0
1.8495155372905718,101849.51553729057,63528.0,33800.0,False,13,0.15,8,,0.08,4.0,3.0
1.8495155372905718,101849.51553729057,63528.0,33800.0,False,13,0.15,8,,0.08,4.0,0.0
1.8425149641755414,101842.51496417554,63882.66666666666,42133.33333333334,False,15,0.2,12,,0.08,4.0,3.0
1.8425149641755414,101842.51496417554,63882.66666666666,42133.33333333334,False,15,0.2,12,,0.08,4.0,2.0
1.8425149641755414,101842.51496417554,63882.66666666666,42133.33333333334,False,15,0.2,12,,0.08,4.0,0.0
1.8355779509984422,101835.57795099844,65250.0,62500.0,False,16,0.2,12,,0.1,3.0,2.0
1.8355779509984422,101835.57795099844,65250.0,62500.0,False,16,0.2,12,,0.1,3.0,0.0
1.8355779509984422,101835.57795099844,65250.0,62500.0,False,16,0.2,12,,0.1,3.0,3.0
1.8354482995484724,101835.44829954847,49600.0,50000.0,False,19,0.15,12,,0.08,5.0,3.0
1.8354482995484724,101835.44829954847,49600.0,50000.0,False,19,0.15,12,,0.08,5.0,2.0
1.8354482995484724,101835.44829954847,49600.0,50000.0,False,19,0.15,12,,0.08,5.0,0.0
1.827711849385727,101827.71184938573,72081.25,32250.0,False,6,0.15,4,,0.15,2.0,0.0
1.827711849385727,101827.71184938573,72081.25,32250.0,False,6,0.15,4,,0.15,2.0,2.0
1.827711849385727,101827.71184938573,72081.25,32250.0,False,6,0.15,4,,0.15,2.0,3.0
1.7679922534532668,101767.99225345327,70000.0,15000.000000000002,False,4,0.15,4,,0.15,5.0,3.0
1.7679922534532668,101767.99225345327,70000.0,15000.000000000002,False,4,0.15,4,,0.15,5.0,2.0
1.7679922534532668,101767.99225345327,70000.0,15000.000000000002,False,4,0.15,4,,0.15,5.0,0.0
1.7673342412751518,101767.33424127515,43037.5,31125.0,False,8,0.1,4,,0.15,3.0,3.0
1.7673342412751518,101767.33424127515,43037.5,31125.0,False,8,0.1,4,,0.15,3.0,2.0
1.7673342412751518,101767.33424127515,43037.5,31125.0,False,8,0.2,8,,0.15,3.0,2.0
1.7673342412751518,101767.33424127515,43037.5,31125.0,False,8,0.2,8,,0.15,3.0,3.0
1.7673342412751518,101767.33424127515,43037.5,31125.0,False,8,0.1,4,,0.15,3.0,0.0
1.7673342412751518,101767.33424127515,43037.5,31125.0,False,8,0.2,8,,0.15,3.0,0.0
1.7541119887156238,101754.11198871562,71275.0,16500.0,False,4,0.2,4,,0.15,2.0,0.0
1.7541119887156238,101754.11198871562,71275.0,16500.0,False,4,0.2,4,,0.15,2.0,3.0
1.7541119887156238,101754.11198871562,71275.0,16500.0,False,4,0.2,4,,0.15,2.0,2.0
1.733777500698023,101733.77750069802,52600.528125,91002.8125,False,24,0.15,12,,0.1,3.0,3.0
1.733777500698023,101733.77750069802,52600.528125,91002.8125,False,24,0.15,12,,0.1,3.0,0.0
1.733777500698023,101733.77750069802,52600.528125,91002.8125,False,24,0.15,12,,0.1,3.0,2.0
1.723000199001399,101723.0001990014,49263.0,105830.00000000001,False,18,0.2,12,,0.15,2.0,0.0
1.723000199001399,101723.0001990014,49263.0,105830.00000000001,False,18,0.2,12,,0.15,2.0,2.0
1.723000199001399,101723.0001990014,49263.0,105830.00000000001,False,18,0.2,12,,0.15,2.0,3.0
1.7154207957245382,101715.42079572454,68640.0,16000.0,False,8,0.1,4,,0.08,5.0,3.0
1.7154207957245382,101715.42079572454,68640.0,16000.0,False,8,0.1,4,,0.08,5.0,0.0
1.7154207957245382,101715.42079572454,68640.0,16000.0,False,8,0.2,8,,0.08,5.0,2.0
1.7154207957245382,101715.42079572454,68640.0,16000.0,False,8,0.2,8,,0.08,5.0,3.0
1.7154207957245382,101715.42079572454,68640.0,16000.0,False,8,0.1,4,,0.08,5.0,2.0
1.7154207957245382,101715.42079572454,68640.0,16000.0,False,8,0.2,8,,0.08,5.0,0.0
